source,iteration,slot,role,minutes,utc,status,regime,time_basis
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000682-primary.json,682,0,Primary,1.242681910415801,2026-09-09T23:22:43.208727+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000000-primary.json,0,0,Primary,1.4818482652830425,2026-09-09T23:22:57.543139+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000683-primary.json,683,0,Primary,0.6236845854165343,2026-09-09T23:23:32.145149+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000001-primary.json,1,0,Primary,1.1761667486163787,2026-09-09T23:24:19.154243+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000684-primary.json,684,0,Primary,0.5863025270829287,2026-09-09T23:24:19.987104+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000002-primary.json,2,0,Primary,1.0420965076327169,2026-09-09T23:25:34.274673+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000685-primary.json,685,0,Primary,1.1988573173681896,2026-09-09T23:25:45.416954+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000003-primary.json,3,0,Primary,0.5089092090337848,2026-09-09T23:26:18.833467+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000686-primary.json,686,0,Primary,0.971987109016239,2026-09-09T23:26:58.713819+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000004-primary.json,4,0,Primary,0.7522484694510543,2026-09-09T23:27:18.862468+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000687-primary.json,687,0,Primary,0.6566978034660376,2026-09-09T23:27:54.680943+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000005-primary.json,5,0,Primary,1.0134039944503457,2026-09-09T23:28:36.122377+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000688-primary.json,688,0,Primary,0.8028497444329938,2026-09-09T23:29:00.470021+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000689-primary.json,689,0,Primary,1.1814080569485668,2026-09-09T23:30:30.479790+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000690-primary.json,690,0,Primary,0.7669617798664452,2026-09-09T23:31:36.566803+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000006-primary.json,6,0,Primary,4.27870193265068,2026-09-09T23:33:10.259593+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000691-primary.json,691,0,Primary,1.411836923616162,2026-09-09T23:33:23.100781+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000007-primary.json,7,0,Primary,0.5040149701487583,2026-09-09T23:33:59.379103+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000692-primary.json,692,0,Primary,0.7662309187503221,2026-09-09T23:34:31.443913+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000008-primary.json,8,0,Primary,0.5009104430500884,2026-09-09T23:34:50.065391+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000009-primary.json,9,0,Primary,0.5762457902834285,2026-09-09T23:35:46.142287+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000693-primary.json,693,0,Primary,1.532463088198953,2026-09-09T23:36:26.820898+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000010-primary.json,10,0,Primary,0.6021504882005199,2026-09-09T23:36:45.045174+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000694-primary.json,694,0,Primary,0.6639950069501841,2026-09-09T23:37:32.105347+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000011-primary.json,11,0,Primary,0.6732833347322109,2026-09-09T23:37:49.697019+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000695-primary.json,695,0,Primary,0.4268100722169038,2026-09-09T23:38:24.048802+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000012-primary.json,12,0,Primary,0.7118134187495646,2026-09-09T23:38:57.728852+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000013-primary.json,13,0,Primary,1.2309325451341768,2026-09-09T23:40:37.863445+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000696-primary.json,696,0,Primary,2.20456695346705,2026-09-09T23:41:03.926876+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000014-primary.json,14,0,Primary,0.9592229194318255,2026-09-09T23:42:03.570084+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000697-primary.json,697,0,Primary,1.0812265409680548,2026-09-09T23:42:37.603761+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000015-primary.json,15,0,Primary,0.6343587340321392,2026-09-09T23:43:10.436506+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000698-primary.json,698,0,Primary,1.3172737819491886,2026-09-09T23:44:27.429472+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000016-primary.json,16,0,Primary,0.9506051451336437,2026-09-09T23:44:38.084580+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000699-primary.json,699,0,Primary,0.39689860278352473,2026-09-09T23:45:21.754996+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000700-primary.json,700,0,Primary,0.48225226666545495,2026-09-09T23:46:23.183623+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000017-primary.json,17,0,Primary,1.889217436100201,2026-09-09T23:47:02.635953+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000018-primary.json,18,0,Primary,0.9141710381993714,2026-09-09T23:48:30.053929+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000701-primary.json,701,0,Primary,1.7547318013831197,2026-09-09T23:48:43.211697+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000702-primary.json,702,0,Primary,1.653571409016149,2026-09-09T23:50:57.124390+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000703-primary.json,703,0,Primary,2.312731838899587,2026-09-09T23:53:52.276604+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000019-primary.json,19,0,Primary,5.0,2026-09-09T23:54:03.657979+00:00,censored,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000704-primary.json,704,0,Primary,0.5811128222170131,2026-09-09T23:55:05.403410+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000019-recovery.json,19,1,Target-free,1.0151220777828711,2026-09-09T23:55:13.924407+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000705-primary.json,705,0,Primary,1.1376332687505055,2026-09-09T23:56:52.293103+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000706-primary.json,706,0,Primary,0.5157077506999486,2026-09-09T23:58:04.076859+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000019-recovery.json,19,2,Copied target-free,3.284897393050293,2026-09-09T23:58:31.974617+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000707-primary.json,707,0,Primary,0.7149055104178842,2026-09-09T23:59:28.885766+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000020-primary.json,20,0,Primary,0.9613655500016951,2026-09-10T00:00:04.582227+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000708-primary.json,708,0,Primary,0.7901846652831106,2026-09-10T00:00:58.676316+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000021-primary.json,21,0,Primary,1.0946504125002927,2026-09-10T00:01:46.257961+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000709-primary.json,709,0,Primary,0.7255639569329408,2026-09-10T00:02:26.596624+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000710-primary.json,710,0,Primary,3.3918240784842055,2026-09-10T00:06:35.479570+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000022-primary.json,22,0,Primary,4.296873424316678,2026-09-10T00:06:42.017018+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000711-primary.json,711,0,Primary,3.2232642027840486,2026-09-10T00:10:33.044075+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000023-primary.json,23,0,Primary,3.592541469433733,2026-09-10T00:10:54.798436+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000024-primary.json,24,0,Primary,1.2375726854176416,2026-09-10T00:12:48.109144+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000712-primary.json,712,0,Primary,1.576430967351189,2026-09-10T00:12:54.340158+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000713-primary.json,713,0,Primary,1.4877729819330852,2026-09-10T00:15:09.972023+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000025-primary.json,25,0,Primary,2.096340568749777,2026-09-10T00:15:33.485880+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000714-primary.json,714,0,Primary,1.6014865548505137,2026-09-10T00:17:34.681620+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000026-primary.json,26,0,Primary,2.046837766666431,2026-09-10T00:18:17.508326+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000715-primary.json,715,0,Primary,1.2659952833336623,2026-09-10T00:19:42.065038+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000027-primary.json,27,0,Primary,1.3852582659844,2026-09-10T00:20:25.095494+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000716-primary.json,716,0,Primary,0.5529830992997934,2026-09-10T00:21:07.895589+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000028-primary.json,28,0,Primary,0.4979439944513918,2026-09-10T00:21:39.721199+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000717-primary.json,717,0,Primary,3.903840522215857,2026-09-10T00:25:54.520354+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000029-primary.json,29,0,Primary,3.5495103562502965,2026-09-10T00:25:57.940603+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000718-primary.json,718,0,Primary,4.3138811138827196,2026-09-10T00:31:05.339655+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000030-primary.json,30,0,Primary,5.0,2026-09-10T00:31:42.559441+00:00,censored,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000719-primary.json,719,0,Primary,2.30407657570128,2026-09-10T00:34:19.362439+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000030-recovery.json,30,1,Target-free,3.429061094434777,2026-09-10T00:35:17.677563+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000720-primary.json,720,0,Primary,2.910257027084784,2026-09-10T00:38:12.651564+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000721-primary.json,721,0,Primary,1.4169453062485748,2026-09-10T00:40:36.464608+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000030-recovery.json,30,2,Copied target-free,5.377529231949787,2026-09-10T00:40:41.348507+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000031-primary.json,31,0,Primary,2.3981308451349226,2026-09-10T00:43:51.231534+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000722-primary.json,722,0,Primary,2.6650720312492924,2026-09-10T00:44:13.481579+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000032-primary.json,32,0,Primary,5.0,2026-09-10T00:49:40.626499+00:00,censored,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000723-primary.json,723,0,Primary,4.540387242351426,2026-09-10T00:49:45.787358+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000032-recovery.json,32,1,Target-free,0.708629486116115,2026-09-10T00:50:32.847062+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000724-primary.json,724,0,Primary,1.836802877767089,2026-09-10T00:52:38.502336+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000032-recovery.json,32,2,Copied target-free,3.425069172216657,2026-09-10T00:53:59.238617+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000725-primary.json,725,0,Primary,0.7664705798670184,2026-09-10T00:54:28.687805+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000033-primary.json,33,0,Primary,0.5290738263846531,2026-09-10T00:55:21.514656+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000726-primary.json,726,0,Primary,0.7108032055509587,2026-09-10T00:56:15.966896+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000034-primary.json,34,0,Primary,0.5530765791675852,2026-09-10T00:56:47.246696+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000727-primary.json,727,0,Primary,1.7607298041674464,2026-09-10T00:59:06.610485+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000035-primary.json,35,0,Primary,2.4449694249992415,2026-09-10T01:00:06.752606+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000728-primary.json,728,0,Primary,0.5607492284655261,2026-09-10T01:00:47.913332+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000036-primary.json,36,0,Primary,0.9203853840163598,2026-09-10T01:01:56.613552+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000729-primary.json,729,0,Primary,0.5607522458323122,2026-09-10T01:02:30.389481+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000037-primary.json,37,0,Primary,0.8943297694514816,2026-09-10T01:03:45.439286+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000730-primary.json,730,0,Primary,0.5389469222185047,2026-09-10T01:04:12.570974+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000038-primary.json,38,0,Primary,1.479605655548706,2026-09-10T01:06:11.562992+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000731-primary.json,731,0,Primary,0.855949362499329,2026-09-10T01:06:15.056060+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000039-primary.json,39,0,Primary,1.201235752083206,2026-09-10T01:08:20.723455+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000732-primary.json,732,0,Primary,5.0,2026-09-10T01:12:25.597274+00:00,censored,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000040-primary.json,40,0,Primary,3.251124287501443,2026-09-10T01:12:35.963884+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000732-recovery.json,732,1,Target-free,0.5845156319342398,2026-09-10T01:13:10.212807+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000041-primary.json,41,0,Primary,1.5504334965332722,2026-09-10T01:15:10.657122+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000732-recovery.json,732,2,Copied target-free,2.3194905354156314,2026-09-10T01:15:30.308254+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000042-primary.json,42,0,Primary,0.6998586798668839,2026-09-10T01:16:53.214653+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000733-primary.json,733,0,Primary,0.8389396826503799,2026-09-10T01:17:32.472183+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000043-primary.json,43,0,Primary,0.6683350604163327,2026-09-10T01:18:36.687231+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000734-primary.json,734,0,Primary,2.551520912498624,2026-09-10T01:21:20.313329+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000735-primary.json,735,0,Primary,1.0509323909665302,2026-09-10T01:23:40.365966+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000044-primary.json,44,0,Primary,5.0,2026-09-10T01:24:41.732481+00:00,censored,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000736-primary.json,736,0,Primary,1.062143860415866,2026-09-10T01:26:02.408492+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000044-recovery.json,44,1,Target-free,1.3113742708344944,2026-09-10T01:26:09.725586+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000044-recovery.json,44,2,Copied target-free,1.4736526298666528,2026-09-10T01:27:39.072011+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000737-primary.json,737,0,Primary,0.8940344437510551,2026-09-10T01:28:15.807896+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000045-primary.json,45,0,Primary,0.46291444375140905,2026-09-10T01:29:12.227514+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000738-primary.json,738,0,Primary,0.6992040270823054,2026-09-10T01:30:16.076043+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000046-primary.json,46,0,Primary,0.23046460486754464,2026-09-10T01:30:33.481299+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000047-primary.json,47,0,Primary,0.9138230125012342,2026-09-10T01:32:35.313406+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000048-primary.json,48,0,Primary,0.3953546791667274,2026-09-10T01:34:10.101178+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000739-primary.json,739,0,Primary,3.697737190967503,2026-09-10T01:35:17.043248+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000049-primary.json,49,0,Primary,0.3875055625006401,2026-09-10T01:35:45.180828+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000050-primary.json,50,0,Primary,0.5358021458339256,2026-09-10T01:37:28.638295+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000740-primary.json,740,0,Primary,1.388425972215676,2026-09-10T01:38:01.607821+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000051-primary.json,51,0,Primary,0.2601681680496161,2026-09-10T01:38:56.685815+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000741-primary.json,741,0,Primary,0.7840156854169132,2026-09-10T01:40:09.259682+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000052-primary.json,52,0,Primary,0.291044665981705,2026-09-10T01:40:28.342635+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000053-primary.json,53,0,Primary,2.220093375700526,2026-09-10T01:43:54.656489+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000742-primary.json,742,0,Primary,2.7459314270837543,2026-09-10T01:44:15.550176+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000054-primary.json,54,0,Primary,0.7921565111183251,2026-09-10T01:45:57.183489+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000055-primary.json,55,0,Primary,1.3625676694500726,2026-09-10T01:48:38.943412+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000743-primary.json,743,0,Primary,5.0,2026-09-10T01:50:39.069908+00:00,censored,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-phase-000056-primary.json,56,0,Primary,1.2123863937507848,2026-09-10T01:51:12.829020+00:00,returned,sequential,phase_file_mtime_anchor_proxy
experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-phase-000743-recovery.json,743,1,Target-free,0.74215960278331,2026-09-10T01:51:33.444958+00:00,returned,sequential,phase_file_mtime_anchor_proxy
